key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments
6787,P-06297,Sorber,Mike,1971-05-14,0,0,1,0,1
6788,P-01875,Sordi,De,1931-02-14,0,1,0,0,1
6789,P-04455,Sørensen,Thomas,1976-06-12,1,0,0,0,2
6790,P-00957,Soria,Alberto,1906-03-10,0,1,0,0,1
6791,P-01676,Soria,Rubén,1935-01-23,0,1,0,0,1
6792,P-00015,Soria,Vladimir,1964-07-15,0,0,1,0,1
6793,P-09874,Sorín,Juan Pablo,1976-05-05,0,1,0,0,2
6794,P-05578,Sørloth,Gøran,1962-07-16,0,0,0,1,1
6795,P-07307,Sormani,Angelo,1939-07-03,0,0,0,1,1
6796,P-05312,Sorondo,Gonzalo,1979-10-09,0,1,0,0,1
6797,P-06929,Soruco,Modesto,1966-02-12,0,1,0,0,1
6798,P-02641,Sosa,Francisco,not available,0,0,0,1,1
6799,P-04876,Sosa,Mario,not available,0,0,0,1,1
6800,P-05698,Sosa,Roberto,1935-06-14,1,0,0,0,2
6801,P-05699,Sosa,Rubén,1936-11-14,0,0,0,1,1
6802,P-00399,Sosa,Rubén,1966-04-25,0,0,0,1,1
6803,P-07638,Šoškić,Milutin,1937-12-31,1,0,0,0,1
6804,P-08328,Sota,Isidoro,1902-02-04,1,0,0,0,1
6805,P-00655,Sotil,Hugo,1949-05-18,0,0,0,1,2
6806,P-08962,Soto,Mario,1950-07-10,0,1,0,0,1
6807,P-05771,Soto,Pedro,1952-10-22,1,0,0,0,1
6808,P-01901,Souayah,Skander,1972-11-20,0,0,1,0,1
6809,P-07478,Soudani,Hillal,1987-11-25,0,0,0,1,1
6810,P-09054,Souleimani,Abdelaziz,1958-04-30,0,0,1,0,1
6811,P-09225,Souness,Graeme,1953-05-06,0,0,1,0,3
6812,P-00133,Sousa,António,1957-04-28,0,0,1,0,1
6813,P-06510,Sousa,Paulo,1970-08-30,0,0,1,0,1
6814,P-06513,Southgate,Gareth,1970-09-03,0,1,0,0,2
6815,P-03415,Souto,Rafael,1930-10-24,0,0,0,1,1
6816,P-05970,Souza,Ed,1921-09-22,0,0,0,1,1
6817,P-07805,Souza,John,1920-07-12,0,0,0,1,1
6818,P-00521,Souza Ferreira,Luis,1904-06-30,0,0,0,1,1
6819,P-00669,Sóvári,Kálmán,1940-12-21,0,1,0,0,2
6820,P-02891,Sow,Moussa,1986-01-19,0,0,0,1,1
6821,P-09232,Spadaro,Carlos,1902-02-05,0,0,0,1,1
6822,P-06966,Spahić,Emir,1980-08-18,0,1,0,0,1
6823,P-05534,Spajić,Ljubiša,1926-03-07,0,0,1,0,1
6824,P-08767,Spajić,Uroš,1993-02-13,0,1,0,0,1
6825,P-02636,Sparwasser,Jürgen,1948-06-04,0,0,1,0,1
6826,P-05849,Spasić,Predrag,1965-05-13,0,1,0,0,1
6827,P-03131,Spasojević,Teofilo,1909-01-21,0,0,1,0,1
6828,P-02501,Spector,Jonathan,1986-03-01,0,1,0,0,1
6829,P-08139,Spiegel,Giora,1947-07-27,0,0,0,1,1
6830,P-04002,Spiegler,Mordechai,1944-08-19,0,0,0,1,1
6831,P-07649,Spinosi,Luciano,1950-05-09,0,1,0,0,1
6832,P-05158,Spiranovic,Matthew,1988-06-27,0,1,0,0,1
6833,P-00378,Springer,Hermann,1908-12-04,0,0,1,0,1
6834,P-09122,Springett,Ron,1935-07-22,1,0,0,0,2
6835,P-09933,Spycher,Christoph,1978-03-30,0,1,0,0,1
6836,P-01140,Spyropoulos,Nikos,1983-10-10,0,1,0,0,1
6837,P-08183,Squeo,Carlos,1948-06-04,0,0,1,0,1
6838,P-01663,Squillaci,Sébastien,1980-08-11,0,1,0,0,1
6839,P-07151,Srarfi,Bassem,1997-06-25,0,0,0,1,1
6840,P-06622,Srbek,Erich,1908-06-04,0,0,0,1,1
6841,P-09858,Srna,Darijo,1982-05-01,0,1,1,0,2
6842,P-04418,Stábile,Guillermo,1905-01-17,0,0,0,1,1
6843,P-01507,Stacho,Imrich,1931-11-04,1,0,0,0,2
6844,P-00292,Staelens,Lorenzo,1964-04-30,0,1,1,0,3
6845,P-02243,Štajner,Jiří,1976-05-27,0,0,0,1,1
6846,P-09546,Stam,Jaap,1972-07-17,0,1,0,0,1
6847,P-04143,Štambachr,František,1953-02-13,0,0,1,0,1
6848,P-04102,Stanciu,Constantin,1911-03-05,0,0,0,1,1
6849,P-00472,Stângaciu,Dumitru,1964-08-09,1,0,0,0,1
6850,P-04365,Stanić,Mario,1972-04-10,0,0,1,0,2
6851,P-05894,Staniforth,Ron,1924-04-13,0,1,0,0,1
6852,P-06164,Stanković,Branko,1921-10-31,0,1,0,0,2
6853,P-06204,Stanković,Dejan,1978-09-11,0,0,1,0,3
6854,P-04919,Stanojković,Vujadin,1963-09-10,0,1,0,0,1
6855,P-06310,Stapleton,Frank,1956-07-10,0,0,0,1,1
6856,P-00131,Staunton,Steve,1969-01-19,0,1,0,0,3
6857,P-05577,Staykov,Stefan,1949-10-03,1,0,0,0,1
6858,P-01890,Steen Nielsen,Brian,1968-12-28,0,0,1,0,1
6859,P-00928,Stefanović,Ljubiša,1910-01-04,0,1,0,0,1
6860,P-04308,Steffen,Willi,1923-05-24,0,1,0,0,1
6861,P-07879,Stein,Uli,1954-10-23,1,0,0,0,1
6862,P-03292,Steiner,Adalbert,1907-01-24,0,1,0,0,1
6863,P-07953,Steiner,Paul,1957-01-23,0,1,0,0,1
6864,P-09333,Stejskal,Jan,1962-01-15,1,0,0,0,1
6865,P-09120,Stekelenburg,Maarten,1982-09-22,1,0,0,0,2
6866,P-00733,Stelea,Bogdan,1967-12-05,1,0,0,0,3
6867,P-04040,Stelzer,Adolf,1908-09-01,0,1,0,0,1
6868,P-00663,Stenman,Fredrik,1983-06-02,0,1,0,0,1
6869,P-08880,Stepney,Alex,1942-09-18,1,0,0,0,1
6870,P-04284,Šterc,František,1912-01-27,0,0,0,1,1
6871,P-04325,Sterjovski,Mile,1979-05-27,0,0,1,0,1
6872,P-00442,Sterling,Raheem,1994-12-08,0,0,1,1,2
6873,P-05275,Sternberg,László,1905-05-28,0,1,0,0,1
6874,P-09980,Stettler,Kurt,1932-08-21,1,0,0,0,1
6875,P-08625,Stevanović,Dalibor,1984-09-27,0,0,1,0,1
6876,P-09201,Steven,Trevor,1963-09-21,0,0,1,0,2
6877,P-03735,Stevens,Gary,1962-03-30,0,1,0,0,1
6878,P-01957,Stevens,Gary,1963-03-27,0,1,0,0,2
6879,P-01392,Stević,Miroslav,1970-01-07,0,0,1,0,1
6880,P-07086,Steward,Jimmy,1946-12-09,1,0,0,0,1
6881,P-04862,Stewart,Earnie,1969-03-28,0,0,1,1,3
6882,P-06370,Stewart,Ian,1961-09-10,0,0,0,1,1
6883,P-06450,Stewart,Jim,1954-03-09,1,0,0,0,1
6884,P-09744,Štibrányi,Jozef,1940-04-11,0,0,1,0,1
6885,P-09412,Stielike,Uli,1954-11-15,0,1,0,0,1
6886,P-07358,Stierli,Xavier,1940-10-29,0,0,1,0,1
6887,P-08558,Stijnen,Émile,1907-11-02,0,0,1,0,1
6888,P-09076,Stiles,Nobby,1942-05-18,0,1,1,0,2
6889,P-02317,Štimac,Igor,1967-09-06,0,1,0,0,1
6890,P-03701,Stîngă,Ovidiu,1972-12-05,0,0,1,0,2
6891,P-01651,Stipić,Nikola,1937-12-18,0,0,0,1,1
6892,P-01690,Stoch,Miroslav,1989-10-19,0,0,1,0,1
6893,P-05975,Stocker,Valentin,1989-04-12,0,0,1,0,1
6894,P-08215,Stöger,Peter,1966-04-11,0,0,1,0,1
6895,P-06855,Stoichkov,Hristo,1966-02-08,0,0,0,1,2
6896,P-00545,Stoilov,Stoycho,1971-10-15,0,0,1,0,1
6897,P-01343,Stojanović,Milan,1911-12-28,1,0,0,0,1
6898,P-01862,Stojanović,Mirko,1939-06-11,1,0,0,0,1
6899,P-04091,Stojaspal,Ernst,1925-01-14,0,0,0,1,1
6900,P-07957,Stojković,Dragan,1965-03-03,0,0,1,0,2
6901,P-07265,Stojković,Nenad,1956-05-26,0,1,0,0,1
6902,P-09415,Stojković,Vladimir,1983-07-28,1,0,0,0,3
6903,P-05630,Stollenwerk,Georg,1930-12-19,0,1,0,0,1
6904,P-01135,Stollmeyer,John,1962-10-25,0,0,1,0,1
6905,P-07039,Stones,John,1994-05-28,0,1,0,0,1
6906,P-09124,Stopyra,Yannick,1961-01-09,0,0,0,1,1
6907,P-01045,Stotz,Karl,1927-03-27,0,0,1,0,2
6908,P-04789,Stoyanov,Ivan,1949-01-20,0,0,1,0,1
6909,P-02376,Strachan,Gordon,1957-02-09,0,0,1,0,2
6910,P-03743,Straka,František,1958-05-21,0,1,0,0,1
6911,P-01114,Strand,Roar,1970-02-02,0,0,1,0,2
6912,P-00291,Strappe,André,1928-02-23,0,0,0,1,1
6913,P-00532,Strasser,Heinrich,1948-10-26,0,1,0,0,1
6914,P-00809,Štrba,Zdeno,1976-06-09,0,0,1,0,1
6915,P-02702,Streb,Josef,1912-04-16,0,0,0,1,1
6916,P-00222,Strehl,Heinz,1938-07-20,0,0,0,1,1
6917,P-03168,Streich,Joachim,1951-04-13,0,0,0,1,1
6918,P-06764,Streiter,Michael,1966-01-19,0,1,0,0,1
6919,P-05522,Streitle,Jakob,1916-12-11,0,1,0,0,1
6920,P-03270,Streller,Marco,1981-06-18,0,0,0,1,1
6921,P-03531,Strik,Pleun,1944-05-27,0,1,0,0,1
6922,P-05188,Strinić,Ivan,1987-07-17,0,1,0,0,1
6923,P-09244,Stroh,Josef,1913-03-05,0,0,0,1,2
6924,P-04680,Strömberg,Glenn,1960-01-05,0,0,1,0,1
6925,P-03681,Stromšík,Karel,1958-04-12,1,0,0,0,1
6926,P-08126,Strunz,Thomas,1968-04-25,0,0,1,0,1
6927,P-00225,Strupar,Branko,1970-02-09,0,0,0,1,1
6928,P-07245,Struway,Estanislao,1968-06-25,0,0,1,0,1
6929,P-09946,Stryger Larsen,Jens,1991-02-21,0,1,0,0,1
6930,P-00527,Stuani,Cristhian,1986-10-12,0,0,0,1,2
6931,P-06758,Stuber,Georges,1925-05-11,1,0,0,0,2
6932,P-00625,Studer,Jürg,1966-09-08,0,1,0,0,1
6933,P-09808,Sturm,Hans,1935-09-03,0,0,1,1,2
6934,P-07055,Sturridge,Daniel,1989-09-01,0,0,0,1,1
6935,P-08539,Sturrock,Paul,1956-10-10,0,0,0,1,2
6936,P-03181,Su,Maozhen,1972-07-30,0,0,0,1,1
6937,P-01166,Suárez,Arico,1908-06-05,0,0,1,0,1
6938,P-09161,Suárez,Claudio,1968-12-17,0,1,0,0,3
6939,P-00921,Suárez,Luis,1935-05-02,0,0,0,1,2
6940,P-05749,Suárez,Luis,1987-01-24,0,0,0,1,3
6941,P-04843,Suazo,David,1979-11-05,0,0,0,1,1
6942,P-01439,Suazo,Humberto,1981-05-10,0,0,0,1,1
6943,P-09559,Subăşeanu,Ilie,1906-01-01,0,0,0,1,1
6944,P-08712,Subašić,Danijel,1984-10-27,1,0,0,0,2
6945,P-04702,Subiabre,Guillermo,1902-02-25,0,0,0,1,1
6946,P-07241,Subiat,Nestor,1966-04-23,0,0,0,1,1
6947,P-04981,Subotić,Neven,1988-12-10,0,1,0,0,1
6948,P-04320,Suffo,Patrick,1978-01-17,0,0,0,1,1
6949,P-04705,Šuker,Davor,1968-01-01,0,0,0,1,3
6950,P-06124,Şükür,Hakan,1971-09-01,0,0,0,1,1
6951,P-00908,Sulaiman Zubromawi,Abdullah,1973-11-15,0,1,1,0,3
6952,P-04059,Sulakvelidze,Tengiz,1956-07-23,0,1,0,0,1
6953,P-06295,Süle,Niklas,1995-09-03,0,1,0,0,1
6954,P-05962,Šuler,Marko,1983-03-09,0,1,0,0,1
6955,P-06278,Sullivan,Christopher,1965-04-18,0,0,0,1,1
6956,P-03994,Sullivan,Derrick,1930-08-10,0,1,0,0,1
6957,P-09523,Sullivan,Neil,1970-02-24,1,0,0,0,1
6958,P-05624,Sultan,Abdualla,1963-10-01,0,0,1,0,1
6959,P-05848,Sumaila,Rashid,1992-12-18,0,1,0,0,1
6960,P-05984,Sumner,Steve,1955-04-02,0,0,1,0,1
6961,P-05252,Sun,Jihai,1977-09-30,0,1,0,0,1
6962,P-06002,Sundqvist,Stig,1922-07-19,0,0,0,1,1
6963,P-00205,Sung,Nak-woon,1926-02-02,0,0,0,1,1
6964,P-04076,Šunjić,Toni,1988-12-15,0,1,0,0,1
6965,P-05281,Sunsing,William,1977-05-12,0,0,0,1,1
6966,P-04912,Šurjak,Ivica,1953-03-23,0,0,1,1,2
6967,P-00515,Sušić,Safet,1955-04-13,0,0,1,1,2
6968,P-02313,Sušić,Tino-Sven,1992-02-13,0,0,1,0,1
6969,P-01332,Susloparov,Yuri,1958-08-14,0,1,0,0,1
6970,P-03453,Sutter,Alain,1968-01-22,0,0,1,0,1
6971,P-08987,Suurbier,Wim,1945-01-16,0,1,0,0,2
6972,P-04499,Suzuki,Takayuki,1976-06-05,0,0,0,1,1
6973,P-03175,Svanström,Kurt,1915-03-24,0,0,1,0,1
6974,P-00988,Svensson,Anders,1976-07-17,0,0,1,0,2
6975,P-01570,Svensson,Gustav,1987-02-07,0,0,1,0,1
6976,P-02696,Svensson,Kalle,1925-11-11,1,0,0,0,2
6977,P-08855,Svensson,Karl,1984-03-21,0,1,0,0,1
6978,P-05915,Svensson,Kurt,1927-04-15,0,0,0,1,1
6979,P-03409,Svensson,Magnus,1969-03-10,0,0,1,0,1
6980,P-06977,Svensson,Michael,1975-11-25,0,1,0,0,1
6981,P-08881,Svensson,Tommy,1945-03-04,0,0,1,0,1
6982,P-05532,Svensson,Tore,1927-12-06,1,0,0,0,2
6983,P-05697,Sviderskyi,Vyacheslav,1979-01-01,0,1,0,0,1
6984,P-03404,Svilar,Ratko,1950-05-06,1,0,0,0,1
6985,P-05738,Svinjarević,Slavko,1935-04-16,0,1,0,0,1
6986,P-05088,Svoboda,František,1905-07-05,0,0,0,1,1
6987,P-08377,Swan,Peter,1936-10-08,0,1,0,0,1
6988,P-02450,Sweeney,Mike,1959-12-25,0,0,1,0,1
6989,P-07318,Świerczewski,Piotr,1972-04-08,0,0,1,0,1
6990,P-01061,Swoboda,Franz,1933-02-15,0,1,0,0,1
6991,P-03504,Sychev,Dmitri,1983-10-26,0,0,0,1,1
6992,P-03095,Sylva,Tony,1975-05-17,1,0,0,0,1
6993,P-05465,Sylvestre,Patrick,1968-09-01,0,0,1,0,1
6994,P-01037,Szabó,Antal,1910-09-04,1,0,0,0,2
6995,P-02857,Szabó,Gábor,1902-10-14,0,0,0,1,1
6996,P-00497,Szalay,Antal,1912-03-12,0,0,1,0,2
6997,P-02278,Szanwald,Rudolf,1931-07-06,1,0,0,0,1
6998,P-00830,Szarmach,Andrzej,1950-10-03,0,0,0,1,3
6999,P-03985,Szczepaniak,Władysław,1910-05-19,0,1,0,0,1
7000,P-05752,Szczęsny,Wojciech,1990-04-18,1,0,0,0,1
7001,P-00385,Szendrei,József,1954-04-25,1,0,0,0,1
7002,P-04097,Szentes,Lázár,1955-12-12,0,0,0,1,1
7003,P-01497,Szentmihályi,Antal,1939-06-13,1,0,0,0,2
7004,P-07985,Szepan,Fritz,1907-09-02,0,0,0,1,2
7005,P-08467,Szepesi,Gusztáv,1939-07-17,0,1,0,0,1
7006,P-01745,Szigeti,Oszkár,1933-09-10,0,1,0,0,1
7007,P-00487,Szojka,Ferenc,1931-04-07,0,0,1,1,2
7008,P-04057,Szűcs,György,1912-04-23,0,0,1,0,2
7009,P-08942,Szymaniak,Horst,1934-08-29,0,0,1,0,2
7010,P-01871,Szymanowski,Antoni,1951-01-13,0,1,0,0,2
7011,P-05628,Szymkowiak,Mirosław,1976-11-12,0,0,1,0,1
7012,P-01309,Tacchella,Ely,1936-05-25,0,1,0,0,2
7013,P-02992,Tacconi,Stefano,1957-05-13,1,0,0,0,1
7014,P-09529,Tachie-Mensah,Alex,1977-02-15,0,0,0,1,1
7015,P-05659,Tachtsidis,Panagiotis,1991-02-15,0,0,1,0,1
7016,P-03014,Tadić,Dušan,1988-11-20,0,0,1,0,1
7017,P-07436,Taffarel,Cláudio,1966-05-08,1,0,0,0,3
7018,P-08516,Taggart,Adam,1993-06-02,0,0,0,1,1
7019,P-06494,Tagliafico,Nicolás,1992-08-31,0,1,0,0,1
7020,P-03368,Tagnaouti,Ahmed Reda,1996-04-05,1,0,0,0,1
7021,P-06619,Tagoe,Prince,1986-11-09,0,0,0,1,1
7022,P-07390,Taha,Mostafa,1910-03-23,0,0,0,1,1
7023,P-00784,Taher,Ayman,1966-01-07,1,0,0,0,1
7024,P-06948,Taibo,Walter,1931-03-07,1,0,0,0,1
7025,P-06925,Taïder,Saphir,1992-02-29,0,0,1,0,1
7026,P-09671,Taihuttu,Hans,not available,0,0,0,1,1
7027,P-08780,Taison,not applicable,1988-01-13,0,0,0,1,1
7028,P-00403,Taiwo,Taye,1985-04-16,0,1,0,0,1
7029,P-09267,Takahara,Naohiro,1979-06-04,0,0,0,1,1
7030,P-03126,Talavera,Alfredo,1982-09-18,1,0,0,0,2
7031,P-09513,Talbi,Rachamim,1943-05-17,0,0,0,1,1
7032,P-09788,Talebloo,Vahid,1982-05-26,1,0,0,0,1
7033,P-04718,Tamada,Keiji,1980-04-11,0,0,0,1,2
7034,P-09387,Tamássy,István,1906-06-30,0,0,0,1,1
7035,P-04231,Tamini,Jean,1919-12-09,0,0,0,1,1
7036,P-03522,Tan,Mo Heng,1913-02-28,1,0,0,0,1
7037,P-05602,Tan,See Han,not available,0,0,0,1,1
7038,P-09938,Tanaka,Marcus Tulio,1981-04-24,0,1,0,0,1
7039,P-07110,Tancredi,Franco,1955-01-10,1,0,0,0,1
7040,P-08844,Tapia,Carlos,1962-08-20,0,0,1,0,1
7041,P-05875,Tapia,Nelson,1966-09-22,1,0,0,0,1
7042,P-04852,Tapia,Renato,1995-07-28,0,0,1,0,1
7043,P-00524,Tapper,Börje,1922-05-20,0,0,0,1,1
7044,P-07967,Tapper,Staffan,1948-07-10,0,0,1,0,2
7045,P-00447,Tarabini,Aníbal,1941-08-04,0,0,0,1,1
7046,P-06305,Tarantini,Alberto,1955-12-03,0,1,0,0,2
7047,P-01093,Tarasiewicz,Ryszard,1962-04-27,0,0,1,0,1
7048,P-06751,Tardelli,Marco,1954-09-24,0,0,1,0,3
7049,P-09082,Taremi,Mehdi,1992-07-18,0,0,0,1,1
7050,P-02638,Tarnat,Michael,1969-10-27,0,1,0,0,1
7051,P-06011,Taş,Coşkun,1935-04-23,0,0,0,1,1
7052,P-03679,Tasci,Serdar,1987-04-24,0,1,0,0,1
7053,P-05378,Tassin,André,1902-12-24,1,0,0,0,1
7054,P-04846,Tassotti,Mauro,1960-01-19,0,1,0,0,1
7055,P-02723,Tătaru,Gheorghe,1948-05-05,0,0,1,0,1
7056,P-06659,Tataw,Stephen,1963-03-31,0,1,0,0,2
7057,P-02882,Taument,Gaston,1970-10-01,0,0,0,1,1
7058,P-08689,Tavarelli,Ricardo,1970-08-02,1,0,0,0,1
7059,P-00775,Tavčar,Rajko,1974-07-21,0,0,1,0,1
7060,P-03669,Taylor,Jim,1917-11-05,0,1,0,0,1
7061,P-07172,Taylor,Tommy,1932-01-29,0,0,0,1,1
7062,P-03070,Tchagnirou,Ouro-Nimini,1977-12-31,1,0,0,0,1
7063,P-07164,Tchami,Alphonse,1971-09-14,0,0,0,1,2
7064,P-01740,Tchangai,Massamasso,1978-08-08,0,1,0,0,1
7065,P-05797,Tchato,Bill,1975-05-14,0,1,0,0,1
7066,P-01113,Tchobang,Simon,1951-08-31,1,0,0,0,1
7067,P-05150,Teilherber,not applicable,not available,0,0,0,1,1
7068,P-00683,Teinitzer,Alfred,1929-07-29,0,0,1,0,1
7069,P-09421,Tejada,Luis,1982-03-28,0,0,0,1,1
7070,P-08307,Tejas,Carlos,1974-10-04,1,0,0,0,1
7071,P-07595,Tejeda,Yeltsin,1992-03-17,0,0,1,0,2
7072,P-08074,Tejera,Domingo,1899-07-27,0,1,0,0,1
7073,P-03194,Tejera,Eusebio,1922-01-06,0,1,0,0,2
7074,P-04830,Telch,Roberto,1943-11-06,0,0,1,0,1
7075,P-09365,Teleki,Pál,1906-03-05,0,0,0,1,1
7076,P-06414,Tello,Rodrigo,1979-10-14,0,0,1,0,1
7077,P-07222,Telwe,Rudi,not available,0,0,0,1,1
7078,P-06457,Tena,Alfredo,1956-11-21,0,1,0,0,1
7079,P-01313,Tendillo,Miguel,1961-02-01,0,1,0,0,1
7080,P-09367,Tenorio,Carlos,1979-05-14,0,0,0,1,2
7081,P-01641,Tenorio,Edwin,1976-06-16,0,0,1,0,2
7082,P-03949,Teodorczyk,Łukasz,1991-06-03,0,0,0,1,1
7083,P-07672,Teóphilo,not applicable,1900-04-11,0,0,0,1,1
7084,P-06568,ter Stegen,Marc-André,1992-04-30,1,0,0,0,1
7085,P-03626,Ternavsky,Vladislav,1969-05-02,0,1,0,0,1
7086,P-09573,Terrazas,Isaac,1975-04-17,0,1,0,0,1
7087,P-00764,Terry,John,1980-12-07,0,1,0,0,2
7088,P-04139,Tetradze,Omari,1969-10-13,0,1,0,0,1
7089,P-02135,Tevez,Carlos,1984-02-05,0,0,0,1,2
7090,P-01216,Teymourian,Andranik,1983-03-06,0,0,1,0,2
7091,P-04331,Thabet,Tarek,1971-08-16,0,1,0,0,2
7092,P-00338,Thauvin,Florian,1993-01-26,0,0,0,1,1
7093,P-07684,The,Hong Djien,1916-01-12,0,0,0,1,1
7094,P-03954,Theobald,Densill,1982-06-27,0,0,1,0,1
7095,P-07977,Thépot,Alex,1906-07-30,1,0,0,0,2
7096,P-03981,Thern,Jonas,1967-03-20,0,0,1,0,2
7097,P-06396,Thiago,not applicable,1991-04-11,0,0,1,0,1
7098,P-08925,Thiaw,Pape,1981-02-05,0,0,0,1,1
7099,P-04768,Thijs,Bernd,1978-06-28,0,0,1,0,1
7100,P-02546,Thissen,Jean,1946-04-21,0,1,0,0,1
7101,P-01007,Thomas,Hendry,1985-02-23,0,0,1,0,1
7102,P-08474,Thompson,Archie,1978-10-23,0,0,0,1,1
7103,P-05671,Thompson,Phil,1954-01-21,0,1,0,0,1
7104,P-02621,Thon,Olaf,1966-05-01,0,1,1,0,3
7105,P-03337,Thörn,Arvid,1906-10-29,0,0,0,1,1
7106,P-04194,Thorstvedt,Erik,1962-10-28,1,0,0,0,1
7107,P-01770,Thuram,Lilian,1972-01-01,0,1,0,0,3
7108,P-09109,Thwala,Lucas,1981-10-19,0,1,0,0,1
7109,P-05056,Tiago,not applicable,1981-05-02,0,0,1,0,2
7110,P-03393,Tichy,Lajos,1935-03-21,0,0,1,1,3
7111,P-03591,Tichý,Jiří,1933-12-06,0,1,0,0,1
7112,P-03518,Tielemans,Youri,1997-05-07,0,0,1,0,1
7113,P-05575,Tiéné,Siaka,1982-03-22,0,1,0,0,1
7114,P-06060,Tigana,Jean,1955-06-23,0,0,1,0,2
7115,P-08619,Tiganj,Senad,1975-08-28,0,0,0,1,1
7116,P-08935,Tilkowski,Hans,1935-07-12,1,0,0,0,2
7117,P-02670,Tim,not applicable,1915-02-20,0,0,0,1,1
7118,P-08093,Timmer,Henk,1971-12-03,1,0,0,0,1
7119,P-08773,Timofte,Daniel,1967-10-01,0,0,1,0,1
7120,P-05854,Timoumi,Mohamed,1960-01-15,0,0,1,0,1
7121,P-09061,Tinoco,not applicable,1904-12-02,0,0,1,0,1
7122,P-06090,Tioté,Cheick,1986-06-21,0,0,1,0,2
7123,P-00319,Tirnanić,Aleksandar,1911-07-15,0,0,0,1,1
7124,P-04239,Tita,not applicable,1958-04-01,0,0,1,0,1
7125,P-02582,Titkos,Pál,1908-01-08,0,0,0,1,1
7126,P-04915,Titov,Yegor,1976-05-29,0,0,1,0,1
7127,P-09307,Tizié,Jean-Jacques,1972-09-07,1,0,0,0,1
7128,P-09145,Tlemçani,Djamel,1955-04-16,0,0,1,0,1
7129,P-05603,Tobar,Armando,1938-06-07,0,0,1,1,2
7130,P-03344,Toda,Kazuyuki,1977-12-30,0,0,1,0,1
7131,P-01988,Tøfting,Stig,1969-08-14,0,0,1,0,2
7132,P-09239,Togneri,Néstor,1942-11-27,0,0,1,0,1
7133,P-05948,Tognon,Omero,1924-03-03,0,0,1,0,2
7134,P-07679,Toivonen,Ola,1986-07-03,0,0,0,1,1
7135,P-00029,Tokić,Mario,1975-06-23,0,1,0,0,1
7136,P-02748,Tokoto,Jean-Pierre,1948-01-26,0,0,1,0,1
7137,P-09237,Tolba,Magdy,1964-02-24,0,0,1,0,1
7138,P-07150,Toldi,Géza,1909-02-11,0,0,0,1,2
7139,P-03911,Toldo,Francesco,1971-12-02,1,0,0,0,2
7140,P-06444,Toledo,Delio,1976-10-02,0,1,0,0,1
7141,P-02187,Toledo,Francisco Javier,1959-09-30,0,0,1,0,1
7142,P-06573,Tolisso,Corentin,1994-08-03,0,0,1,0,1
7143,P-08696,Tolson,Max,1945-07-18,0,0,1,0,1
7144,P-06960,Tomas,Stjepan,1976-03-06,0,1,0,0,2
7145,P-05973,Tomás,not applicable,1960-08-09,0,1,0,0,1
7146,P-06934,Tomašević,Kosta,1923-07-25,0,0,0,1,1
7147,P-09841,Tomasson,Jon Dahl,1976-08-29,0,0,0,1,2
7148,P-09353,Tomaszewski,Jan,1948-01-09,1,0,0,0,2
7149,P-08550,Tomić,Novak,1936-01-07,0,1,0,0,1
7150,P-02386,Tommasi,Damiano,1974-05-17,0,0,1,0,1
7151,P-03638,Toni,Luca,1977-05-26,0,0,0,1,1
7152,P-09163,Toninho,not applicable,1948-06-07,0,1,0,0,1
7153,P-01649,Torabi,Mehdi,1994-09-10,0,0,1,0,1
7154,P-06720,Torales,Juan,1956-05-09,0,1,0,0,1
7155,P-02219,Toro,Jorge,1939-01-10,0,0,1,0,1
7156,P-09703,Törőcsik,András,1955-05-01,0,0,0,1,2
7157,P-01286,Török,Péter,1951-04-18,0,1,0,0,1
7158,P-09277,Torosidis,Vasilis,1985-06-10,0,1,0,0,2
7159,P-08809,Torrado,Gerardo,1979-04-30,0,0,1,0,3
7160,P-09322,Torreira,Lucas,1996-02-11,0,0,1,0,1
7161,P-08265,Torres,Alfredo,1931-05-31,0,0,0,1,1
7162,P-03568,Torres,Arturo,1906-10-20,0,0,1,0,1
7163,P-04858,Torres,Aureliano,1982-06-16,0,1,0,0,1
7164,P-08807,Torres,Casimiro,1906-01-01,0,0,1,0,1
7165,P-02559,Torres,Curro,1976-12-27,0,1,0,0,1
7166,P-06519,Torres,Fernando,1984-03-20,0,0,0,1,3
7167,P-09803,Torres,Gabriel,1988-10-31,0,0,0,1,1
7168,P-06238,Torres,José,1938-09-08,0,0,0,1,1
7169,P-09604,Torres,José Francisco,1987-10-29,0,0,1,0,1
7170,P-07887,Torres,Román,1986-03-20,0,1,0,0,1
7171,P-04349,Torres Nilo,Jorge,1988-01-16,0,1,0,0,1
7172,P-04905,Torricelli,Moreno,1970-01-23,0,1,0,0,1
7173,P-02041,Torrico,Marcelo,1972-01-11,1,0,0,0,1
7174,P-07472,Torstensson,Conny,1949-08-28,0,0,1,1,2
7175,P-04481,Toselli,Cristopher,1988-06-22,1,0,0,0,1
7176,P-05833,Tošić,Dragomir,1909-11-08,0,1,0,0,1
7177,P-06796,Tošić,Duško,1985-01-19,0,1,0,0,1
7178,P-06380,Tošić,Zoran,1987-04-28,0,0,1,0,1
7179,P-01461,Tostão,not applicable,1947-01-25,0,0,1,1,2
7180,P-03030,Tóth,András,1949-09-05,0,0,0,1,1
7181,P-07881,Tóth,József,1929-05-16,0,0,0,1,1
7182,P-06824,Tóth,József,1951-12-02,0,1,1,0,2
